x,y,"f(x,y)"
7.838799698762184,-2.8278452698879075,-22.1669126497434
7.501144237540796,7.890888357461062,59.1906917316468
-4.4153393569758315,2.223188667115398,-9.81613241989726
-4.655539445017682,-4.169309088520922,19.4103829200799
-3.1003958604432587,-8.914944768338419,27.6398578558367
-3.856876416699566,0.27088032554416763,-1.04475193933920
8.834471333439343,-0.7311420548168641,-6.45925352395152
3.958539845414233,-3.9895103955976374,-15.7926358646675
0.27939235509434823,1.9627932225868499,0.548389421021765
6.01218251253939,-8.381568158405624,-50.3915175096233
9.315586698353886,9.530315745880195,88.7804825934341
-7.084226649155932,-4.435808123515706,31.4242701191523
6.759757290229057,5.178883235409453,35.0079937058041
9.473236738532297,9.032782618191746,85.5696881498300
3.630323271550857,3.890637050378034,14.1242702251454
7.474625595592169,-2.927622989633935,-21.8828857325619
5.164577209328042,-1.617278789857668,-8.35256117922855
-1.862991128785831,7.6042003425554725,-14.1665577796910
2.512827762623651,8.261727138332677,20.7602973204236
7.425221075367151,-9.852232808302578,-73.1550066876320
-6.404994409909057,-4.849028760107648,31.0580021019777
3.4413085386822218,-4.970978294054024,-17.1066700489321
7.197733799242997,4.9349766937279576,35.5206485469222
7.942560161945959,1.6587693987718826,13.1748757445406
-0.04643133222665696,3.477108333401631,-0.161446772216249
-7.932618294283619,-0.5418762000206314,4.29849705752055
-9.27938456810007,5.047412225885942,-46.8368791177256
-9.509136677150066,-2.946421483713517,28.0179245971231
-5.0852690120649875,-2.5369989797891694,12.9013222955624
-9.317944121312573,-6.932330372149931,64.5950670381711
4.338951691830744,-2.551672035536696,-11.0715816955891
-9.973127203665324,9.194577683240645,-91.6986928189414
9.907196153778585,-9.297924073998376,-92.1163576240420
7.312419850679547,5.791593963690866,42.3505666671689
8.670393321133933,6.5538075167239604,56.8240889210008
-2.9744660131499057,7.624977456868802,-22.6802362964905
-6.266130997118671,7.920961001299627,-49.6337792572117
-4.959230921800984,8.576274428345265,-42.5317253389009
-3.895281774349952,8.269479971736835,-32.2119546172584
6.545192882015705,9.997075745692129,65.4327890116760
-8.419425205121406,2.8211498314189534,-23.7524599980727
-2.3926428845007592,-9.829875895395862,23.5193826166444
-0.44037724420117286,-3.3123160787488732,1.45866862668266
-4.789615137079202,3.948457430519735,-18.9115914773302
-3.6867994753440803,-1.5979238993766565,5.89122499386162
-2.916230659949197,-9.586838937173832,27.9574336405811
3.6938944244758343,6.327132612857994,23.3717598815554
-7.707152453288306,-4.722165795075055,36.3944516923468
-0.4573753950934272,4.124031553648466,-1.88623056122773
9.767000693803315,1.682530351029996,16.4332751058551
-2.3767005539493606,7.456068940498035,-17.7208431811663
2.152445781929597,-8.78099307423682,-18.9006115037940
-8.11998789822686,3.748749412847035,-30.4397998658030
4.802629366033138,-8.3572408121806,-40.1367301435892
4.732061345856835,7.324949094493718,34.6621084704227
-2.027121296140777,-6.359670741243281,12.8918239960177
-5.040787577951598,7.474644481989408,-37.6780950544167
-2.636669023153571,-6.159298623131619,16.2400318839636
-3.8871919676654887,-5.6990024295263115,22.1531164677608
8.598241640307865,0.3651180386164796,3.13937312325975
-2.7530018541998906,8.411350354647343,-23.1564631226690
-7.652108493479979,4.807831361213207,-36.7900471943590
2.180944474696382,-2.9829569377929532,-6.50566345173678
8.939692159432138,-4.944432046560523,-44.2017003994821
-9.687932200460569,-5.785446960398004,56.0490179016965
4.902515120104168,5.358252792857716,26.2689153343253
-4.96376945123173,6.333297853954313,-31.4370304130099
-2.8530627311821766,-8.772340042028674,25.0280364391691
1.197736198659996,-9.870673479194195,-11.8224629311841
5.174483365376917,-6.350983728842053,-32.8630596586727
5.217141571633491,6.917486805444916,36.0895079839128
4.76560577116258,1.9095069864174299,9.09995751454617
-8.174318496054887,-9.177117856278453,75.0166842330525
-0.07000742705901608,-0.8539849368515782,0.0597852881761353
7.8674123323210665,-1.7654128643066436,-13.8892309402843
7.426452849668014,-6.976178824386436,-51.8082631101583
0.548346997290146,-2.9180672453136385,-1.60011341185846
7.24289424728946,3.7503046992789617,27.1630603319902
-8.914924073394184,4.424639878911661,-39.4453285726095
1.6142145759069475,-1.3584192209617783,-2.19278010666866
4.899386524230287,-3.220345103120838,-15.7777154016012
-2.1551325797204317,6.456124497466643,-13.9138042432216
3.500846073618952,5.260160021644413,18.4150105583812
5.2981682187343,2.053783498264094,10.8812904586638
-3.9697407894062025,-1.4769958606654967,5.86329071386794
-3.8477095148203455,3.982090738249912,-15.3219284224422
-9.77916903884825,-2.94518714214572,28.8014829140854
5.677283701506909,-9.113422520937709,-51.7394851430657
1.909866664845591,-4.278746866073659,-8.17183600682662
-4.439908170180051,-3.8253688767552774,16.9842865298582
-1.92247835285926,9.54646243796207,-18.3528673833661
-9.574903797168432,6.056121904753454,-57.9867846219388
5.47071659669043,-7.197602944545343,-39.3760458851121
9.351230812351275,-0.8720216930004305,-8.15447612462435
6.715691030802844,4.572640629546571,30.7084416629306
-0.4863903081965226,-6.6766050781768005,3.24743600168088
-2.697744075915236,2.703261930721485,-7.29270885925107
2.2589486992926293,3.2322018378162927,7.30137813738636
7.314870826306095,-4.373251870726764,-31.9897725252678
4.939694844667413,-8.625731669329289,-42.6084822584703
-5.157897247084735,9.060612484260524,-46.7337081894689
-7.867454496066408,-4.8797601107474335,38.3912906230254
-8.705221671731827,6.478714902493103,-56.3986493741549
-7.180043401920542,2.6992658935282314,-19.3808462688565
-3.3139960907500665,5.065559035266414,-16.7872428403366
-3.0042177954012805,9.859995467041212,-29.6215738446612
-7.325892723700558,1.5310266618009862,-11.2161370814794
4.043555047360147,-5.46735134138409,-22.1075361121449
-8.162741189021718,2.2987094698534083,-18.7637704711667
-6.296275313263157,2.5042210026622804,-15.7672648780176
5.386060018995565,-9.99965253514291,-53.8587287233809
4.233385119005533,6.575936557361398,27.8384719654582
9.87648796652394,4.356967792510307,43.0315399732604
9.077291640971097,-4.974640746642491,-45.1562648663321
2.4003510507330645,6.436427404648729,15.4496852837157
-5.119552761607668,-7.753189614525217,39.6928633023105
-9.47064907947383,4.9296223388244655,-46.6867232653416
9.606978428447626,7.28284443103988,69.9661293467400
-2.7494020722240453,-9.735308576392894,26.7662775736751
-0.46167975818761775,0.49857294681830133,-0.230181037525961
-9.975738816426652,1.4803153408567677,-14.7672392063367
6.313463573270738,-4.720270795027517,-29.8012577203799
-0.7388199328850966,-5.272371470967167,3.89533313632526
-8.43509505912812,4.376075537285523,-36.9126131429285
-4.739435594913324,5.20305134007568,-24.6595267233161
-5.119396199873229,0.7542985058428826,-3.86155290438211
9.750323628127575,6.242649490858632,60.8678528328375
4.666811614245388,2.4812750302629034,11.5796431293680
8.70734031901841,-5.309303294865664,-46.2299106452811
-8.887334839563135,-2.2886869389505886,20.3403271693887
-9.481945640538626,-1.1425626672621458,10.8337171018885
-9.833387969815206,-4.796212316218846,47.1630164909859
8.055955344093512,6.79544695407148,54.7438172051561
5.603572962081902,-1.7691591188062432,-9.91361220376331
7.392502675651599,-8.471544517949699,-62.6259155158448
8.695289988597061,8.696295393704034,75.6168102747574
4.882805024922828,1.4575516916695435,7.11694072416882
7.553228540990748,-6.320415570928675,-47.7395432812608
9.580081540879512,2.952273111028971,28.2830171346036
-8.935323942535625,-7.235586906619549,64.6523129250149
8.564406446549416,-3.6340678512398377,-31.1236341323565
6.969882604729342,0.25961637912873137,1.80949568479216
-9.957509603634369,9.670684985982565,-96.2959386216441
3.4921057774948334,-9.834395979397899,-34.3427510178274
-1.9749660092102594,-3.6218997749049446,7.15312894420356
0.33845849681302553,0.6126695464773153,0.207363213743830
8.678656724695806,-2.1022560386003564,-18.2447585064313
3.7719405529048977,6.273350290770853,23.6627043643363
-7.771162112114565,-3.8211549447734434,29.6948145313426
5.497382405558396,-0.8889503305422419,-4.88689990653824
0.13885053886967214,-2.5803307050280777,-0.358280308855110
3.61345740720871,7.639214813813904,27.6039773542344
-1.7472299041067458,-2.3897728583412707,4.17548260211652
5.462777796085746,6.561355354106134,35.8432263406393
-0.053831932441873676,-3.5578245503650363,0.191524570835290
-4.0153241271557665,1.1330937926861004,-4.54973884410293
7.034098142843629,-8.500804535444544,-59.7954933954472
3.569817347090485,-0.3489346611136064,-1.24563300624449
3.6355086152556204,0.4942776278874135,1.79695057451280
-5.295371577184385,4.509320413827817,-23.8785271518012
2.3058528207216007,6.207501941329433,14.3135858610493
9.375831725497108,4.1650979574889035,39.0512575696277
6.246541186811044,-0.022972383052222156,-0.143497936894906
-2.5148063808315175,-3.1797417677815947,7.99643488701364
-4.220096961241007,-1.6698872643876896,7.04708617005755
-1.7315491628324668,-1.43790884381273,2.48980985473333
-9.323726981948555,9.941895524038777,-92.6955195491939
-4.346127976445664,-1.3052945727913752,5.67297726031129
5.170078918119588,-5.80793405660976,-30.0274774239069
-7.076741897453347,-7.549828423508842,53.4281871232292
0.3914499634573527,6.763281725808085,2.64748638441936
-0.7326468047614227,-2.285349702369242,1.67435415720329
8.233340291851828,-6.689198703601145,-55.0744492065623
-8.686237739733837,-6.184893059098853,53.7234515061623
-0.1461421903103659,-3.1939635830508166,0.466772833798591
6.291184401946456,4.690544687316505,29.5090815734784
-4.474252603680153,0.32435848985237925,-1.45126181774777
8.746900667093819,-1.3145831957709948,-11.4985286320396
3.5459782524178163,2.345002645217182,8.31532838180238
8.332082838399813,1.6315980634348985,13.5946102235123
2.4186948576933514,1.0218237747913612,2.47147990955667
1.07250332690678,8.760189206367695,9.39533206816222
-5.264144131578696,-2.0962486055718603,11.0349547953511
-5.805011317424141,-7.241261100715088,42.0356026420743
-8.550460410128535,-8.20737083427959,70.1767993897512
4.800925745588531,7.561579153376275,36.3025800347497
-8.871628739244597,-2.61256765899714,23.1777303267800
6.565146127938707,7.0622652385545095,46.3648032853723
2.331018647619514,7.944530130207681,18.5188478800892
-8.755971742232687,-5.931109420820602,51.9326264887953
-1.243943087934305,2.3957119367878086,-2.98012930444890
9.542583008606695,-1.9806597655149556,-18.9006102242339
3.319200164743169,-8.358261558202408,-27.7427431409519
0.1653894157680469,3.864635721865996,0.639169844195741
-3.9651841998765853,6.465251901024992,-25.6359146861664
-1.813218485366848,2.159554189348821,-3.91574357627870
9.682489974766316,-4.602823201888491,-44.5667895079071
0.1560732084099925,-6.397844612969703,-0.998532135654768
-3.9219935672106843,1.0097603312532915,-3.96027352359994
-4.955783983200995,-1.7934370572912606,8.88788664340315
-8.83716721200587,7.392317256781819,-65.3271436823775
0.965037916800302,8.243368474106433,7.95516313966896
6.473943136592133,-5.677209636041296,-36.7539323582443
-3.6801111325877667,8.94529141766921,-32.9196665304063
7.407551626106901,1.1839976174712223,8.77052347660565
9.371133233873678,3.7005691041409428,34.6785261160613
-0.6912307070709076,5.557415542224817,-3.84145627473891
-4.484802879883589,4.916605496115453,-22.0500064882301
1.6162552948217428,-1.826286186163033,-2.95174471824581
-3.495527828172227,-9.546431277341924,33.3698161896824
9.874956678385661,-2.941420884266474,-29.0464038050303
8.43747876090725,-9.494570038422804,-80.1102330431387
-0.6800555894024711,1.9927856818698366,-1.35520504143680
1.5707985401189184,-1.936801636571861,-3.04232518322701
-4.166711335799349,-1.6862741603328537,7.02621765912443
6.932196815183879,-0.9470970443479647,-6.56546311449903
-7.337639451122884,-8.36100985964239,61.3500757973394
-4.009450641516872,4.229069288560778,-16.9562445720393
-6.495462682374404,-9.574047129271888,62.1878658474793
9.20848379204206,5.234019863956796,48.1973870844723
1.7105839514479335,-3.2730180401149127,-5.59877213222014
-0.22808119842762586,2.943100616424914,-0.671265915687279
-1.0385872498312452,-2.434079590450173,2.52800402771601
1.0305891821845705,4.406145719758914,4.54092611391239
-0.6838541237718907,-2.932176128590937,2.00518073716241
7.59233351969328,-0.806421563619768,-6.12262146847383
6.653184314434636,-5.764137468101243,-38.3498689890162
-5.697898258910352,-6.2863340017888625,35.8188915637217
2.051691764927554,-7.392434755728141,-15.1669975110917
-9.08571634722922,-5.176217990902137,47.0296484167615
-8.627251770528652,3.8769843243150426,-33.4477198762588
-2.4169573265639643,3.64685100794129,-8.81428326253088
-5.8349354900899275,0.18630276916976207,-1.08706463973068
-4.228263238212618,-6.837218795501519,28.9095608846354
0.8440084282216027,-6.779035850237869,-5.72156339281716
1.5449434113165132,-7.410402229259896,-11.4486520993003
4.549617013958915,-6.261536381669776,-28.4875924555676
-1.8535492004288265,0.6569613572108839,-1.21771019837087
-4.741881369288031,-7.863353924496394,37.2870914746874
-0.5592510486713831,1.139105503017717,-0.637045947110002
3.0921475139797305,5.155751111335164,15.9423429816133
-9.132198837244431,7.17464956781517,-65.5203264408379
-3.2985907445548097,-8.939119076751114,29.4864954510446
9.478833824723878,4.246359003135051,40.2505313508373
1.29672766474833,-2.3902484686300056,-3.09950131489486
-6.7031814135848755,-8.927194254963869,59.8406026053355
-2.632774394690525,4.124303425733157,-10.8583604552047
9.126859268890296,-2.3439767159423504,-21.3931456159615
0.5704685260550484,-2.582948728286425,-1.47349095390132
5.306645337894322,-4.823326619989395,-25.5956837211083
-6.281320662224779,-9.400138429718474,59.0452837463638
-6.115281786023776,-1.7947545303077135,10.9754296895744
8.85604245850687,1.5601867441689485,13.8170800495598
-2.8229307771093914,-4.025022773634106,11.3623606662579
4.191509266625658,4.288752047270886,17.9763439483957
8.145199266462004,-7.834421492663786,-63.8129241951992
2.553120427917875,6.929652435932727,17.6922371925507
-8.223763532173367,4.8351042601520255,-39.7627540888943
0.45089571311345367,-2.5499035647660673,-1.14974058620573
2.5283174479244117,-2.3506195049066214,-5.94311230768685
-9.835872168127008,-3.2573339687002534,32.0387205250335
-0.9340039725429161,-5.075723039869191,4.74074548276543
7.796620008049221,0.7930226934799371,6.18289659882276
-1.2516595222620275,-6.763990324303264,8.46621289790240
7.62217546946799,4.715917380627197,35.9455497746544
3.201072662412365,-8.158467355638209,-26.1158468193172
-3.3876291870537507,0.6962811768270516,-2.35874243701545
4.224898786952384,5.511726403399109,23.2864861957343
2.6357369049895425,8.926261473833975,23.5272767901706
-8.834047644910383,-5.478700071014915,48.3990974595197
-4.291653105237807,-4.739284030784614,20.3393630273207
-9.90030014604313,-6.466845429433777,64.0237107494616
-4.92734564257117,-5.0880507132787915,25.0705845112554
8.615836899123611,-2.7257172698344467,-23.4843354300181
7.416133731731431,3.233470482585153,23.9798495164577
-4.555874324997062,7.896080497740613,-35.9735504077665
1.7328185356645758,3.721532099089993,6.44873980237384
-9.654385982193714,1.3269057733791527,-12.8104604982036
6.602393206265081,-8.684392062698,-57.3377711552997
-3.5280438975884536,7.136957629737452,-25.1794998129426
0.04007083473688766,-1.3461988000959302,-0.0539433096416405
3.5710055409293453,3.864962753214069,13.8018034072130
-4.042980474231679,9.65293023663769,-39.0266084658468
-4.566543340033906,-4.56670774420767,20.8540688351928
2.9677430185146036,5.167134455037086,15.3347272046626
-2.404548099694983,-6.788750376317811,16.3238768166786
8.212744895978933,0.2018681276850227,1.65789143530599
-9.784170132778309,-7.377672479593105,72.1844027242553
-9.547697382950185,9.2773701949801,-88.5775231312716
3.5602470511284388,8.653377166975876,30.8081605410280
2.2079359689298954,-9.818099972835768,-21.6777360765737
-4.116366119712309,5.816813140744193,-23.9441325372567
1.5438312419639484,-1.8156822829145636,-2.80310703384393
-5.131387904856295,-0.535476443031726,2.74773734310847
-3.1756004931228032,2.8961980321866285,-9.19716789919315
5.112530235428817,6.006459393267928,30.7082052559577
8.86898532095373,8.200714325586077,72.7320149749579
-5.779574224123117,-6.8134996216767885,39.3791267895158
-5.488575856846614,1.9029853312759393,-10.4446793451744
2.056649067794808,-8.08120859001657,-16.6202101133130
9.267428697194884,0.713676974759597,6.61395047641432
8.957395112525152,2.0730854905475304,18.5694458408773
7.673722434183336,1.9796525517182868,15.1913041980089
-9.16871461307128,7.8478976452152125,-71.9551338215724
-2.0514322012362607,4.6633648451828265,-9.56657680952120
-1.0690398590324452,7.147538769193851,-7.64100383824793
-6.511693958545051,-8.335643286505173,54.2791580293223
-0.2917278048927372,-4.263581959358662,1.24380540598398
8.158066060977802,-5.18421064992739,-42.2931329561323
3.6065878033969128,9.078215043869605,32.7413796538345
-3.1568608613132216,-8.659847557783124,27.3379338201044
5.867192087463952,1.848603724340908,10.8461131443094
4.1465663945846,1.2699793779283333,5.26605381033308
-5.294895252910736,3.382580632228544,-17.9104101321747
3.772388047568638,-3.793427755440808,-14.3102815239400
-1.8791291942109183,6.195582053348737,-11.6422991115768
-0.6680901588090027,4.459917963144818,-2.97962730027255
3.912435227933555,-3.528437663564226,-13.8047838144962
-7.979276277706968,-2.5013823125015016,19.9592205476190
-6.220571636342978,3.5153154423239563,-21.8672715333189
6.721933395819224,-6.1259151463198585,-41.1779936020023
8.212966867566287,2.410018525005583,19.7934022960918
0.2988897221374174,-8.03328455686666,-2.40106618905268
-4.927922492538901,-8.555534548141582,42.1610111354805
-4.102223670428426,5.14353118869124,-21.0999153918361
4.8900534201117445,9.767698179362661,47.7645658886116
1.3491269280998175,2.113276679275975,2.85107847453658
-2.4832027004923107,4.574026899920444,-11.3582359500069
-0.002404302457479801,0.39784080673635813,-0.000956529629321972
-5.603228796509012,8.120086529809079,-45.4987026739712
-9.791357119414755,-4.551110841598893,44.5615515401350
0.8477252319157529,9.077328200227036,7.69508015371287
2.847902300443943,-7.0182064787569125,-19.9871663758424
3.4593477098207988,3.2976874736812114,11.4078476097838
3.800185363751744,0.4471572441532672,1.69928041452681
-0.08925319541488896,-7.931751276080512,0.707934146626309
-9.52640508390328,4.44962328525904,-42.3889138861461
-4.179954430660116,5.752051168275118,-24.0433117662153
2.2421883354896153,5.993834434555122,13.4393056540155
-8.800023614126385,5.018167823957057,-44.1599953504713
6.044921967844566,-6.3746633839223055,-38.5343427270863
-5.924395143878596,-6.602661659765654,39.1167766737890
5.937007878817342,1.0052742342103436,5.96832104887888
2.957236732463265,5.118318102024066,15.1360782997372
5.0612627510237935,-6.194591468728106,-31.3524550584833
0.8893330705515368,2.6588086220812244,2.36456643588440
0.9653010347621311,6.736062043363233,6.50232766068044
7.150121565222545,2.187499166462917,15.6408849640328
-3.2823479342368405,-0.11768117868117223,0.386270573742702
-5.301920282736647,-6.439156882428552,34.1398964786712
2.720497699430698,3.382924968409707,9.20323959390528
-5.178295142306979,-4.102153864362212,21.2421634288226
2.491977826084689,1.9077145256113717,4.75398229632321
-2.27219409232565,2.98018844738467,-6.77156658416460
8.731266921557303,-3.067142647919887,-26.7800411454806
-9.208666465877425,-1.980765157207749,18.2402056799574
-5.114143807633771,-1.526012985852816,7.80424986196790
1.4796801996805549,-2.411369181202563,-3.56805523154534
